Set,Set,Run #1,Run #1,Run #1,Run #1,Run #2,Run #2,Run #2,Run #2,Run #3,Run #3,Run #3,Run #3,Run #4,Run #4,Run #4,Run #4,Run #5,Run #5,Run #5,Run #5,Run #6,Run #6,Run #6,Run #6,Run #7,Run #7,Run #7,Run #7,Run #8,Run #8,Run #8,Run #8,Run #9,Run #9,Run #9,Run #9
Wavelength (nm),Frequency (Hz),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.050,3.821E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.100,3.369E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.150,3.601E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.200,3.711E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.250,5.005E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.300,3.040E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.350,3.833E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.400,4.456E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.450,3.406E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.500,4.468E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.550,3.564E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.600,3.711E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.650,2.722E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.700,4.614E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.750,2.917E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.800,4.431E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.850,4.224E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.900,4.150E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.950,3.711E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.000,4.907E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.050,4.126E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.100,3.979E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.150,4.272E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.200,4.651E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.250,3.638E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.300,2.612E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.350,3.381E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.400,3.577E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.450,3.357E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.500,4.053E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.550,3.711E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.600,3.955E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.650,4.163E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.700,3.613E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.750,3.552E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.800,2.808E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.850,2.539E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.900,2.893E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.950,3.931E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.000,3.540E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.050,3.430E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.100,3.564E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.150,2.356E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.200,3.735E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.250,3.577E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.300,3.784E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.350,3.760E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.400,4.224E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.450,4.236E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.500,4.822E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.550,4.053E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.600,3.931E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.650,4.260E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.700,3.784E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.750,3.137E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.800,3.845E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.850,4.370E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.900,3.601E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.950,3.174E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.000,3.198E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.050,3.259E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.100,4.553E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.150,3.503E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.200,4.163E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.250,3.699E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.300,2.344E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.350,3.113E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.400,3.479E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.450,4.089E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.500,3.394E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.550,2.637E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.600,3.088E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.650,3.394E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.700,2.844E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.750,2.954E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.800,2.417E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.850,3.882E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.900,2.917E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.950,2.942E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.000,2.795E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.050,3.906E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.100,2.649E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.150,3.149E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.200,3.955E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.250,3.918E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.300,2.673E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.350,3.894E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.400,3.369E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.450,2.771E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.500,3.271E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.550,3.430E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.600,3.137E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.650,2.478E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.700,2.429E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.750,3.247E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.800,3.345E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.850,2.502E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.900,3.699E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.950,2.710E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.000,2.979E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.050,3.711E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.100,3.442E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.150,3.174E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.200,3.284E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.250,3.906E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.300,3.308E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.350,4.016E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.400,3.320E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.450,2.441E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.500,2.759E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.550,3.223E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.600,3.662E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.650,2.747E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.700,1.660E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.750,2.136E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.800,3.271E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.850,3.467E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.900,3.088E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.950,2.246E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.000,3.491E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.050,2.759E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.100,3.552E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.150,3.149E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.200,4.236E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.250,2.502E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.300,2.844E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.350,2.808E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.400,2.258E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.450,3.564E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.500,2.209E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.550,3.772E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.600,4.053E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.650,3.296E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.700,4.370E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.750,3.198E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.800,4.675E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.850,3.723E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.900,3.894E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.950,3.967E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.000,4.211E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.050,2.563E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.100,3.699E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.150,3.247E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.200,3.406E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.250,4.236E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.300,4.065E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.350,3.369E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.400,3.162E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.450,2.319E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.500,3.320E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.550,2.661E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.600,2.612E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.650,3.943E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.700,3.125E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.750,2.673E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.800,3.284E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.850,4.126E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.900,3.516E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.950,3.174E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.000,3.015E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.050,3.638E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.100,3.247E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.150,4.590E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.200,3.040E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.250,4.309E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.300,3.418E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.350,4.187E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.400,3.064E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.450,3.455E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.500,2.710E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.550,3.674E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.600,4.700E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.650,4.016E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.700,2.869E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.750,3.650E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.800,3.589E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.850,3.772E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.900,2.930E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.950,3.540E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.000,4.236E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.050,3.186E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.100,3.381E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.150,2.576E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.200,4.614E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.250,3.772E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.300,2.856E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.350,3.101E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.400,3.870E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.450,1.868E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.500,2.649E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.550,3.772E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.600,3.479E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.650,3.247E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.700,3.040E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.750,3.040E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.800,3.967E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.850,4.370E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.900,5.408E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.950,3.589E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.000,5.054E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.050,4.407E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.100,4.199E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.150,3.784E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.200,3.784E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.250,3.845E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.300,3.027E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.350,3.662E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.400,3.430E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.450,2.185E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.500,3.418E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.550,3.589E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.600,3.394E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.650,2.539E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.700,3.137E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.750,1.904E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.800,3.442E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.850,3.406E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.900,3.113E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.950,3.137E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.000,3.296E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.050,4.224E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.100,3.113E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.150,3.674E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.200,3.406E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.250,2.673E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.300,3.320E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.350,2.380E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.400,3.162E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.450,3.918E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.500,2.490E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.550,2.515E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.600,1.880E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.650,1.746E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.700,2.283E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.750,2.710E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.800,1.941E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.850,3.296E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.900,2.039E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.950,3.491E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.000,2.271E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.050,2.478E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.100,2.563E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.150,2.734E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.200,2.319E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.250,3.003E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.300,3.625E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.350,2.344E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.400,2.502E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.450,2.600E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.500,3.284E-14,-1.920,1.92
